Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
888,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21354.50,21336.00,5/14/2025 1:01:20 PM,5/14/2025 1:11:05 PM,MNQ_ScaleIn_638828232660932722,MNQ_Stop_d9ba29f3-6b56-4cca-8c1d-c17d5b4afbdd,($37.00),$2899.50,$0.00,$37.00,$24.00,$61.00,59,
889,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21367.75,21336.00,5/14/2025 12:41:05 PM,5/14/2025 1:11:05 PM,MNQ_VIXBuy_638828232645837820,MNQ_Stop_85d46a5c-59ef-4483-a006-ffb1ecf51535,($63.50),$2836.00,$0.00,$63.50,$31.50,$95.00,181,
890,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21352.75,21336.00,5/14/2025 1:05:00 PM,5/14/2025 1:11:05 PM,MNQ_ScaleIn_638828232650762588,MNQ_Stop_85d46a5c-59ef-4483-a006-ffb1ecf51535,($33.50),$2802.50,$0.00,$33.50,$26.00,$59.50,37,
891,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21345.50,21347.75,5/14/2025 1:10:38 PM,5/14/2025 1:12:41 PM,MNQ_Stop_881819b7-eaeb-44b7-9aa2-8e3a983b87d3,MNQ_VIXBuy_638828251613521949,($4.50),$2798.00,$0.00,$4.50,$4.50,$9.00,14,
892,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21336.00,21338.75,5/14/2025 1:11:05 PM,5/14/2025 1:14:04 PM,MNQ_Stop_d9ba29f3-6b56-4cca-8c1d-c17d5b4afbdd,MNQ_VIXBuy_638828252434486959,($5.50),$2792.50,$0.00,$5.50,$5.50,$11.00,19,
893,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21336.00,21338.50,5/14/2025 1:11:05 PM,5/14/2025 1:14:07 PM,MNQ_Stop_3b5e0da3-2da3-458d-9c73-3a7fb93088eb,MNQ_VIXBuy_638828252473132710,($5.00),$2787.50,$0.00,$5.00,$5.00,$10.00,19,
894,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21353.00,21326.75,5/14/2025 1:10:11 PM,5/14/2025 1:16:09 PM,MNQ_VIXBuy_638828250112026753,MNQ_Stop_077b8510-59af-4671-ae3e-0887dec0e393,($52.50),$2735.00,$0.00,$52.50,$0.50,$53.00,36,
895,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21339.00,21326.75,5/14/2025 1:11:05 PM,5/14/2025 1:16:09 PM,MNQ_ScaleIn_638828250116273811,MNQ_Stop_077b8510-59af-4671-ae3e-0887dec0e393,($24.50),$2710.50,$0.00,$24.50,$28.50,$53.00,31,
896,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21334.75,21321.75,5/14/2025 1:16:09 PM,5/14/2025 1:16:56 PM,MNQ_ScaleIn_638828251617825638,MNQ_Stop_12ff89e4-28d5-40fc-93bd-7c2186db53b6,($26.00),$2684.50,$0.00,$26.00,$3.50,$29.50,6,
897,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21321.75,21325.25,5/14/2025 1:16:56 PM,5/14/2025 1:19:01 PM,MNQ_Stop_12ff89e4-28d5-40fc-93bd-7c2186db53b6,MNQ_VIXBuy_638828255412086691,($7.00),$2677.50,$0.00,$7.00,$7.00,$14.00,14,
898,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,2,21322.50,21328.50,5/14/2025 1:18:41 PM,5/14/2025 1:19:33 PM,,,$24.00,$2701.50,$0.00,$1.00,$39.00,$15.00,0,
899,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,21325.50,21317.50,5/14/2025 1:16:54 PM,5/14/2025 1:20:41 PM,MNQ_ScaleIn_638828252477544155,MNQ_Stop_34fdf500-8522-4b71-a04e-fff622c259e2,($16.00),$2685.50,$0.00,$20.00,$23.50,$39.50,24,
900,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21326.75,21314.25,5/14/2025 1:16:54 PM,5/14/2025 1:21:02 PM,MNQ_ScaleIn_638828252438548510,MNQ_Stop_4366d9e0-a9cb-4236-ad36-31456a371e3b,($25.00),$2660.50,$0.00,$80.00,$21.00,$46.00,26,
901,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21338.75,21314.25,5/14/2025 1:14:03 PM,5/14/2025 1:21:02 PM,MNQ_VIXBuy_638828252424475586,MNQ_Stop_c4895dde-f122-4c0c-a8f9-832f58bb0fa5,($49.00),$2611.50,$0.00,$49.00,$18.00,$67.00,43,
902,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21333.25,21314.25,5/14/2025 1:16:37 PM,5/14/2025 1:21:02 PM,MNQ_ScaleIn_638828252428784636,MNQ_Stop_c4895dde-f122-4c0c-a8f9-832f58bb0fa5,($38.00),$2573.50,$0.00,$38.00,$8.00,$46.00,28,
903,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21330.75,21302.75,5/14/2025 1:19:43 PM,5/14/2025 1:21:43 PM,MNQ_VIXBuy_638828255830818365,StopCancelClose,($56.00),$2517.50,$0.00,$57.00,$13.00,$69.00,13,
904,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21315.25,21302.75,5/14/2025 1:21:01 PM,5/14/2025 1:21:43 PM,MNQ_ScaleIn_638828255835795979,StopCancelClose,($25.00),$2492.50,$0.00,$26.00,$4.00,$29.00,5,
905,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.25,21303.25,5/14/2025 1:21:02 PM,5/14/2025 1:22:09 PM,MNQ_Stop_4366d9e0-a9cb-4236-ad36-31456a371e3b,MNQ_VIXBuy_638828257291240051,$22.00,$2514.50,$0.00,$6.00,$55.00,$33.00,7,
906,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21310.50,21295.75,5/14/2025 1:21:14 PM,5/14/2025 1:22:30 PM,MNQ_ScaleIn_638828255417465512,MNQ_Stop_315ef5a1-1d0b-4fd3-a865-fb7b9ff504f5,($29.50),$2485.00,$0.00,$30.00,$11.00,$40.50,9,
907,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.25,21287.00,5/14/2025 1:21:02 PM,5/14/2025 1:22:36 PM,MNQ_Stop_370ec1ca-9346-4293-a0ff-f4c5c0d4369d,MNQ_ScaleIn_638828257295701062,$54.50,$2539.50,$0.00,$54.50,$54.50,$0.00,10,
908,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21317.50,21289.75,5/14/2025 1:20:41 PM,5/14/2025 1:22:44 PM,MNQ_Stop_34fdf500-8522-4b71-a04e-fff622c259e2,MNQ_VIXBuy_638828257641208164,$55.50,$2595.00,$0.00,$55.50,$55.50,$0.00,13,
909,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.75,21292.50,5/14/2025 1:21:02 PM,5/14/2025 1:22:51 PM,,MNQ_VIXBuy_638828257706713900,$44.50,$2639.50,$0.00,$5.00,$56.00,$11.50,12,
910,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21284.50,21283.00,5/14/2025 1:22:36 PM,5/14/2025 1:23:04 PM,StopCancelClose,MNQ_ScaleIn_638828257711199125,$3.00,$2642.50,$0.00,$22.00,$5.50,$2.50,0,
911,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21284.50,21289.00,5/14/2025 1:22:36 PM,5/14/2025 1:23:08 PM,StopCancelClose,Close,($9.00),$2633.50,$0.00,$22.00,$5.50,$14.50,0,
912,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21282.00,21289.00,5/14/2025 1:23:04 PM,5/14/2025 1:23:08 PM,StopCancelClose,Close,($14.00),$2619.50,$0.00,$17.00,$1.50,$15.50,0,
913,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21282.00,21285.75,5/14/2025 1:23:04 PM,5/14/2025 1:23:21 PM,StopCancelClose,MNQ_VIXBuy_638828258006844704,($7.50),$2612.00,$0.00,$17.00,$1.50,$9.00,0,
914,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21295.50,21300.25,5/14/2025 1:22:30 PM,5/14/2025 1:24:32 PM,MNQ_Stop_315ef5a1-1d0b-4fd3-a865-fb7b9ff504f5,MNQ_VIXBuy_638828258718107833,($9.50),$2602.50,$0.00,$9.50,$9.50,$19.00,13,
915,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21283.25,21315.75,5/14/2025 1:23:03 PM,5/14/2025 1:27:57 PM,MNQ_VIXBuy_638828257831553456,MNQ_Target_078a1d89-d249-4c1b-9ac5-a77d0ab37389,$65.00,$2667.50,$0.00,$4.00,$65.00,$0.00,30,
916,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21303.00,21321.75,5/14/2025 1:22:10 PM,5/14/2025 1:28:12 PM,MNQ_VIXBuy_638828257301256781,MNQ_Target_3629ffc4-6f0f-4668-baef-785b219cd618,$37.50,$2705.00,$0.00,$43.50,$37.50,$0.00,38,
917,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21285.50,21321.75,5/14/2025 1:22:36 PM,5/14/2025 1:28:12 PM,MNQ_ScaleIn_638828257303317492,MNQ_Target_3629ffc4-6f0f-4668-baef-785b219cd618,$72.50,$2777.50,$0.00,$8.50,$72.50,$0.00,35,
918,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21314.00,21314.00,5/14/2025 1:27:40 PM,5/14/2025 1:28:51 PM,MNQ_Target_67b8193f-3352-4c48-81af-d582b0552399,MNQ_VIXBuy_638828261305731366,$0.00,$2777.50,$0.00,$0.00,$0.00,$0.00,8,
919,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21287.50,21339.25,5/14/2025 1:23:24 PM,5/14/2025 1:39:21 PM,MNQ_ScaleIn_638828258011261196,MNQ_Target_a8a52e16-1770-45e8-a0b8-7de29e284274,$103.50,$2881.00,$0.00,$8.50,$103.50,$0.00,97,
920,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21319.50,21340.50,5/14/2025 1:28:15 PM,5/14/2025 1:40:16 PM,MNQ_VIXBuy_638828260950137201,MNQ_Target_2e05fcbb-3501-446d-8ace-c598b58b8e5f,$42.00,$2923.00,$0.00,$20.00,$42.00,$0.00,73,
921,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21317.25,21346.75,5/14/2025 1:29:09 PM,5/14/2025 1:42:01 PM,MNQ_VIXBuy_638828261486482021,MNQ_Target_892b74f0-95f1-4b88-98df-31207767b14f,$59.00,$2982.00,$0.00,$14.50,$59.00,$0.00,79,
922,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21322.25,21353.25,5/14/2025 1:31:06 PM,5/14/2025 2:28:03 PM,MNQ_Target_072d93c7-ffce-4dc4-bf57-58bff4c85880,MNQ_VIXBuy_638828296830863247,($62.00),$2920.00,$0.00,$62.00,$62.00,$124.00,343,
923,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21339.25,21352.00,5/14/2025 1:39:21 PM,5/14/2025 2:28:07 PM,MNQ_Target_a8a52e16-1770-45e8-a0b8-7de29e284274,MNQ_VIXBuy_638828296870914886,($25.50),$2894.50,$0.00,$25.50,$25.50,$51.00,293,
924,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21337.25,21352.00,5/14/2025 1:39:19 PM,5/14/2025 2:28:08 PM,MNQ_Target_d4372bdd-aa0c-4b99-bc43-dafccb3ad4fd,MNQ_VIXBuy_638828296881263868,($29.50),$2865.00,$0.00,$29.50,$29.50,$59.00,294,
925,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21340.00,21366.00,5/14/2025 2:28:36 PM,5/14/2025 2:34:15 PM,MNQ_ScaleIn_638828296875605194,MNQ_Target_ed49dc69-2b8e-4a79-a447-96b58abab089,$52.00,$2917.00,$0.00,$9.50,$52.00,$0.00,35,
926,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21353.00,21367.00,5/14/2025 2:28:06 PM,5/14/2025 2:34:15 PM,MNQ_VIXBuy_638828296860828818,MNQ_Target_3b53d4d6-1261-4feb-8607-9b383bf1573c,$28.00,$2945.00,$0.00,$35.50,$28.00,$0.00,38,
927,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21340.00,21367.00,5/14/2025 2:28:36 PM,5/14/2025 2:34:15 PM,MNQ_ScaleIn_638828296865575646,MNQ_Target_3b53d4d6-1261-4feb-8607-9b383bf1573c,$54.00,$2999.00,$0.00,$9.50,$54.00,$0.00,35,
928,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Long,1,21339.00,21368.00,5/14/2025 2:28:45 PM,5/14/2025 2:34:15 PM,MNQ_ScaleIn_638828296885902978,MNQ_Target_bb359c42-af87-4900-87a7-44dbf498c83d,$58.00,$3057.00,$0.00,$7.50,$58.00,$0.00,34,
929,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21341.25,21367.25,5/14/2025 2:28:36 PM,5/14/2025 2:34:15 PM,MNQ_ScaleIn_638828296835823505,MNQ_Target_d718f62b-b1dd-44d6-a887-7d8c81e6b9ca,$52.00,$3109.00,$0.00,$12.00,$52.00,$0.00,35,
930,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21352.75,21372.75,5/14/2025 2:28:05 PM,5/14/2025 2:34:15 PM,MNQ_VIXBuy_638828296845855064,MNQ_Target_101b78e0-11f0-4273-88ea-3935704e1e68,$40.00,$3149.00,$0.00,$35.00,$40.00,$0.00,38,
931,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21340.75,21372.75,5/14/2025 2:28:36 PM,5/14/2025 2:34:15 PM,MNQ_ScaleIn_638828296850709888,MNQ_Target_101b78e0-11f0-4273-88ea-3935704e1e68,$64.00,$3213.00,$0.00,$11.00,$64.00,$0.00,35,
932,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,2,21351.75,21350.75,5/14/2025 3:23:23 PM,5/14/2025 3:23:26 PM,,,$40.00,$3253.00,$0.00,$20.00,$120.00,$80.00,0,
933,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21339.50,21347.25,5/14/2025 3:24:02 PM,5/14/2025 3:24:21 PM,,,$155.00,$3408.00,$0.00,$20.00,$170.00,$15.00,0,
934,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Long,1,21342.50,21347.25,5/14/2025 3:24:06 PM,5/14/2025 3:24:21 PM,,,$95.00,$3503.00,$0.00,$50.00,$110.00,$15.00,0,
935,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21297.25,21285.25,5/15/2025 9:40:05 AM,5/15/2025 9:40:50 AM,,Close,($240.00),$3263.00,$0.00,$390.00,$5.00,$245.00,0,
936,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21299.25,21292.75,5/15/2025 9:41:02 AM,5/15/2025 9:41:14 AM,,,($130.00),$3133.00,$0.00,$215.00,$75.00,$205.00,0,
937,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21300.25,21293.75,5/15/2025 9:41:05 AM,5/15/2025 9:41:17 AM,,Close,($130.00),$3003.00,$0.00,$235.00,$35.00,$165.00,0,
938,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21295.75,21314.00,5/15/2025 9:41:28 AM,5/15/2025 9:42:23 AM,,,$365.00,$3368.00,$0.00,$130.00,$390.00,$25.00,0,
939,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21298.00,21314.00,5/15/2025 9:41:29 AM,5/15/2025 9:42:23 AM,,,$320.00,$3688.00,$0.00,$175.00,$345.00,$25.00,0,
940,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21260.75,21247.75,5/15/2025 9:48:46 AM,5/15/2025 9:49:17 AM,,,($260.00),$3428.00,$0.00,$260.00,$25.00,$285.00,0,
941,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21263.25,21266.25,5/15/2025 9:49:43 AM,5/15/2025 9:49:50 AM,,Close,$60.00,$3488.00,$0.00,$10.00,$160.00,$100.00,0,
942,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21263.25,21266.50,5/15/2025 9:49:43 AM,5/15/2025 9:49:50 AM,,Close,$65.00,$3553.00,$0.00,$10.00,$160.00,$95.00,0,
943,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21267.50,21289.00,5/15/2025 9:51:22 AM,5/15/2025 9:52:50 AM,,Close,($430.00),$3123.00,$0.00,$450.00,$205.00,$635.00,0,
944,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21292.00,21301.00,5/15/2025 9:52:58 AM,5/15/2025 9:53:03 AM,,,$180.00,$3303.00,$0.00,$20.00,$210.00,$30.00,0,
945,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21297.75,21298.75,5/15/2025 9:53:02 AM,5/15/2025 9:53:04 AM,,,$20.00,$3323.00,$0.00,$5.00,$95.00,$75.00,0,
946,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21297.50,21292.50,5/15/2025 9:53:12 AM,5/15/2025 9:53:33 AM,,,$100.00,$3423.00,$0.00,$30.00,$165.00,$65.00,0,
947,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21311.75,21302.75,5/15/2025 9:54:13 AM,5/15/2025 9:54:25 AM,,,$180.00,$3603.00,$0.00,$30.00,$260.00,$80.00,0,
948,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21298.75,21285.75,5/15/2025 9:55:36 AM,5/15/2025 9:56:11 AM,,,($260.00),$3343.00,$0.00,$275.00,$25.00,$285.00,0,
949,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21288.50,21291.25,5/15/2025 9:56:06 AM,5/15/2025 9:56:23 AM,MNQ_VIXSell_638828997664387009,Close,($5.50),$3337.50,$0.00,$6.00,$17.00,$22.50,0,
950,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21304.50,21296.00,5/15/2025 9:57:03 AM,5/15/2025 9:57:11 AM,,,$170.00,$3507.50,$0.00,$0.00,$175.00,$5.00,0,
951,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21288.00,21288.75,5/15/2025 9:57:32 AM,5/15/2025 9:58:27 AM,,,$15.00,$3522.50,$0.00,$175.00,$115.00,$100.00,0,
952,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21291.50,21300.00,5/15/2025 9:59:11 AM,5/15/2025 9:59:29 AM,,,$170.00,$3692.50,$0.00,$110.00,$170.00,$0.00,0,
953,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21367.25,21333.50,5/14/2025 2:34:15 PM,5/15/2025 10:01:19 AM,MNQ_Target_d718f62b-b1dd-44d6-a887-7d8c81e6b9ca,MNQ_Stop_b6638f16-1d7f-47d8-bce8-aac67b1bb471,$67.50,$3760.00,$0.00,$67.50,$67.50,$0.00,6629,
954,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21285.25,21333.50,5/15/2025 9:56:04 AM,5/15/2025 10:01:19 AM,MNQ_VIXSell_638828997644344052,MNQ_Stop_b6638f16-1d7f-47d8-bce8-aac67b1bb471,($96.50),$3663.50,$0.00,$96.50,$12.50,$109.00,32,
955,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21319.75,21329.00,5/15/2025 10:01:03 AM,5/15/2025 10:01:27 AM,,,($185.00),$3478.50,$0.00,$325.00,$90.00,$275.00,0,
956,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21334.50,21330.75,5/15/2025 10:01:23 AM,5/15/2025 10:01:28 AM,,,$75.00,$3553.50,$0.00,$20.00,$170.00,$95.00,0,
957,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21366.00,21336.75,5/14/2025 2:34:15 PM,5/15/2025 10:01:33 AM,MNQ_Target_ed49dc69-2b8e-4a79-a447-96b58abab089,MNQ_Stop_5b98d22f-69a5-4b12-af24-9ca7266d0ff1,$58.50,$3612.00,$0.00,$58.50,$58.50,$0.00,6631,
958,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21288.50,21337.00,5/15/2025 9:56:05 AM,5/15/2025 10:01:33 AM,MNQ_VIXSell_638828997654364406,MNQ_Stop_5b98d22f-69a5-4b12-af24-9ca7266d0ff1,($97.00),$3515.00,$0.00,$97.00,$19.00,$116.00,34,
959,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21289.25,21337.75,5/15/2025 9:56:03 AM,5/15/2025 10:01:35 AM,MNQ_VIXSell_638828997633445480,MNQ_Stop_fb0ad8d4-67d6-4fa7-9167-6c4d500c07af,($97.00),$3418.00,$0.00,$97.00,$20.50,$117.50,34,
960,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21313.50,21337.75,5/15/2025 10:00:04 AM,5/15/2025 10:01:35 AM,MNQ_ScaleIn_638828997641129213,MNQ_Stop_fb0ad8d4-67d6-4fa7-9167-6c4d500c07af,($48.50),$3369.50,$0.00,$48.50,$39.50,$88.00,10,
961,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21368.00,21344.50,5/14/2025 2:34:15 PM,5/15/2025 10:01:35 AM,MNQ_Target_bb359c42-af87-4900-87a7-44dbf498c83d,MNQ_Stop_e2b5ca71-7786-432c-9044-06e2b9ea51a6,$47.00,$3416.50,$0.00,$47.00,$47.00,$0.00,6631,
962,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21289.00,21344.50,5/15/2025 9:56:07 AM,5/15/2025 10:01:35 AM,MNQ_VIXSell_638828997675476891,MNQ_Stop_e2b5ca71-7786-432c-9044-06e2b9ea51a6,($111.00),$3305.50,$0.00,$111.00,$20.00,$131.00,34,
963,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21340.25,21334.00,5/15/2025 10:02:06 AM,5/15/2025 10:02:13 AM,,,$125.00,$3430.50,$0.00,$30.00,$125.00,$0.00,0,
964,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21322.75,21327.75,5/15/2025 10:03:21 AM,5/15/2025 10:03:52 AM,,,$100.00,$3530.50,$0.00,$60.00,$105.00,$5.00,0,
965,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21329.75,21323.75,5/15/2025 10:05:04 AM,5/15/2025 10:05:11 AM,,,($120.00),$3410.50,$0.00,$120.00,$30.00,$150.00,0,
966,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21327.75,21332.50,5/15/2025 10:05:14 AM,5/15/2025 10:05:45 AM,,,$95.00,$3505.50,$0.00,$50.00,$165.00,$70.00,0,
967,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21330.75,21327.50,5/15/2025 10:06:08 AM,5/15/2025 10:06:21 AM,,,$65.00,$3570.50,$0.00,$60.00,$85.00,$20.00,0,
968,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21328.00,21324.00,5/15/2025 10:07:54 AM,5/15/2025 10:08:19 AM,,,($80.00),$3490.50,$0.00,$80.00,$30.00,$110.00,0,
969,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21309.75,21307.25,5/15/2025 10:09:55 AM,5/15/2025 10:09:59 AM,,,($50.00),$3440.50,$0.00,$50.00,$10.00,$60.00,0,
970,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21312.75,21296.00,5/15/2025 10:00:04 AM,5/15/2025 10:10:04 AM,MNQ_ScaleIn_638828997660484436,MNQ_Target_70f8f207-b2cb-4177-a65f-0004a5207942,$33.50,$3474.00,$0.00,$46.50,$38.00,$4.50,61,
971,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21309.50,21292.50,5/15/2025 10:00:04 AM,5/15/2025 10:10:04 AM,MNQ_ScaleIn_638828997652349971,MNQ_Target_13f264a8-9be4-49aa-ae0d-aab89e9fbc64,$34.00,$3508.00,$0.00,$46.50,$34.00,$0.00,61,
972,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21315.25,21292.00,5/15/2025 10:00:04 AM,5/15/2025 10:10:04 AM,MNQ_ScaleIn_638828997682068765,MNQ_Target_50be219f-c5dd-4602-9caa-49e1251c3576,$46.50,$3554.50,$0.00,$47.00,$46.50,$0.00,61,
973,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21323.75,21284.00,5/15/2025 10:03:45 AM,5/15/2025 10:10:35 AM,MNQ_VIXSell_638829002205780108,MNQ_Target_7b82f838-41dd-4e83-95bd-a3cbd951688b,$79.50,$3634.00,$0.00,$24.50,$79.50,$0.00,42,
974,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21284.25,21289.25,5/15/2025 10:10:55 AM,5/15/2025 10:10:57 AM,,,$100.00,$3734.00,$0.00,$5.00,$120.00,$20.00,0,
975,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21292.00,21288.25,5/15/2025 10:11:29 AM,5/15/2025 10:11:53 AM,,,$75.00,$3809.00,$0.00,$165.00,$75.00,$0.00,0,
976,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21292.50,21302.00,5/15/2025 10:12:16 AM,5/15/2025 10:12:26 AM,,,$190.00,$3999.00,$0.00,$20.00,$190.00,$0.00,0,
977,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21292.75,21300.25,5/15/2025 10:13:29 AM,5/15/2025 10:13:38 AM,,,$150.00,$4149.00,$0.00,$20.00,$170.00,$20.00,0,
