Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
491,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21210.25,21192.00,5/13/2025 10:29:41 AM,5/13/2025 10:30:27 AM,MNQ_ScaleIn_638827288293190493,MNQ_Stop_8f0b557d-afdc-476b-96bd-da18784aa621,($36.50),$579.00,$0.00,$36.50,$7.50,$44.00,5,
492,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21192.00,21219.50,5/13/2025 10:30:27 AM,5/13/2025 10:32:30 AM,MNQ_Stop_8f0b557d-afdc-476b-96bd-da18784aa621,MNQ_VIXBuy_638827291496156447,($55.00),$524.00,$0.00,$55.00,$55.00,$110.00,14,
493,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21196.50,21190.50,5/13/2025 10:43:25 AM,5/13/2025 10:43:33 AM,MNQ_ScaleIn_638827291500835968,StopCancelClose,($12.00),$512.00,$0.00,$15.00,$0.50,$12.50,0,
494,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21241.50,21264.00,5/13/2025 10:58:11 AM,5/13/2025 11:12:01 AM,MNQ_VIXSell_638827306904143571,MNQ_Stop_99193cd2-75ee-40ca-9ce0-8f5c2e06c34d,($45.00),$467.00,$0.00,$45.00,$21.50,$66.50,85,
495,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21257.25,21264.00,5/13/2025 10:59:33 AM,5/13/2025 11:12:01 AM,MNQ_ScaleIn_638827306908502648,MNQ_Stop_99193cd2-75ee-40ca-9ce0-8f5c2e06c34d,($13.50),$453.50,$0.00,$13.50,$53.00,$66.50,76,
496,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21190.50,21270.00,5/13/2025 10:43:33 AM,5/13/2025 11:19:36 AM,StopCancelClose,MNQ_Stop_9c7ef1fd-3cbe-49dc-8ef8-d15ae1a48b7a,($159.00),$294.50,$0.00,$159.00,$159.00,$318.00,0,
497,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21243.75,21270.00,5/13/2025 10:58:10 AM,5/13/2025 11:19:36 AM,MNQ_VIXSell_638827306893445873,MNQ_Stop_9c7ef1fd-3cbe-49dc-8ef8-d15ae1a48b7a,($52.50),$242.00,$0.00,$52.50,$26.00,$78.50,130,
498,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21259.50,21282.00,5/13/2025 11:12:01 AM,5/13/2025 11:32:08 AM,MNQ_ScaleIn_638827306898775985,MNQ_VIXBuy_638827327271639359,($45.00),$197.00,$0.00,$45.00,$28.50,$73.50,121,
499,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21295.75,21292.50,5/13/2025 11:36:50 AM,5/13/2025 11:37:04 AM,MNQ_Target_97721fcd-ddb4-4b27-91e2-8f488bf8d771,MNQ_VIXBuy_638827330234840824,$6.50,$203.50,$0.00,$6.50,$6.50,$0.00,2,
500,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21281.00,21291.00,5/13/2025 11:32:09 AM,5/13/2025 11:37:17 AM,MNQ_VIXBuy_638827327281662667,MNQ_Target_2f3b9436-d1ca-4b8f-ab8d-a76aa33bfa24,$20.00,$223.50,$0.00,$14.50,$37.50,$17.50,32,
501,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21288.75,21288.25,5/13/2025 11:45:05 AM,5/13/2025 11:45:57 AM,MNQ_VIXBuy_638827335039693720,Close,($1.00),$222.50,$0.00,$12.50,$6.50,$7.50,0,
502,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21278.00,21277.25,5/13/2025 11:37:26 AM,5/13/2025 11:49:34 AM,MNQ_ScaleIn_638827330239099123,MNQ_Stop_1b77220b-c98c-4288-9f58-e1cf7106312d,($1.50),$221.00,$0.00,$5.00,$50.50,$52.00,74,
503,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21277.25,21277.25,5/13/2025 11:49:34 AM,5/13/2025 11:51:40 AM,MNQ_Stop_1b77220b-c98c-4288-9f58-e1cf7106312d,MNQ_VIXBuy_638827338993540598,$0.00,$221.00,$0.00,$0.00,$0.00,$0.00,14,
504,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21293.00,21283.25,5/13/2025 11:57:15 AM,5/13/2025 12:00:07 PM,MNQ_Target_adfbdc9a-13a5-4cc6-9332-e58b4dbfa5cb,MNQ_VIXBuy_638827344061421483,$19.50,$240.50,$0.00,$19.50,$19.50,$0.00,18,
505,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21271.75,21260.25,5/13/2025 12:00:52 PM,5/13/2025 12:02:31 PM,MNQ_ScaleIn_638827344063463562,MNQ_Stop_6fea39d8-0630-4efc-b832-8b17893ec77b,($23.00),$217.50,$0.00,$23.00,$13.00,$36.00,11,
506,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21260.25,21260.00,5/13/2025 12:02:31 PM,5/13/2025 12:04:37 PM,MNQ_Stop_6fea39d8-0630-4efc-b832-8b17893ec77b,MNQ_VIXBuy_638827346765617724,$0.50,$218.00,$0.00,$0.50,$0.50,$0.00,13,
507,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21279.25,21302.75,5/13/2025 12:23:22 PM,5/13/2025 12:28:35 PM,,,$470.00,$688.00,$0.00,$85.00,$565.00,$95.00,0,
508,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21279.25,21305.50,5/13/2025 12:23:22 PM,5/13/2025 12:28:47 PM,,,$525.00,$1213.00,$0.00,$85.00,$565.00,$40.00,0,
509,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21307.00,21285.75,5/13/2025 12:29:15 PM,5/13/2025 12:34:51 PM,,,$425.00,$1638.00,$0.00,$10.00,$425.00,$0.00,0,
510,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21311.75,21314.25,5/13/2025 12:36:54 PM,5/13/2025 12:38:18 PM,,Close,($50.00),$1588.00,$0.00,$125.00,$0.00,$50.00,0,
511,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21322.25,21324.00,5/13/2025 12:44:26 PM,5/13/2025 12:46:41 PM,,,($35.00),$1553.00,$0.00,$110.00,$65.00,$100.00,0,
512,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21321.00,21324.00,5/13/2025 12:44:40 PM,5/13/2025 12:46:41 PM,,,($60.00),$1493.00,$0.00,$135.00,$40.00,$100.00,0,
513,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21317.75,21320.50,5/13/2025 1:03:45 PM,5/13/2025 1:04:18 PM,,,$55.00,$1548.00,$0.00,$70.00,$55.00,$0.00,0,
514,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21316.25,21320.50,5/13/2025 1:04:11 PM,5/13/2025 1:04:18 PM,,,$85.00,$1633.00,$0.00,$10.00,$85.00,$0.00,0,
515,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21320.75,21309.00,5/13/2025 1:04:22 PM,5/13/2025 1:06:22 PM,,,$235.00,$1868.00,$0.00,$5.00,$240.00,$5.00,0,
516,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21277.25,21295.00,5/13/2025 12:13:11 PM,5/13/2025 2:33:27 PM,MNQ_Target_b2c31379-a9f2-40d6-99f2-1c7fd08e43ac,MNQ_Target_473305a5-fa1d-4f5f-be07-e819a6f0d86d,($35.50),$1832.50,$0.00,$35.50,$35.50,$71.00,842,
517,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21307.75,21282.25,5/13/2025 2:22:05 PM,5/13/2025 2:45:26 PM,MNQ_VIXSell_638827429241725800,MNQ_Target_ca7fabef-8524-4607-9cc3-3a01c10cd2f8,$51.00,$1883.50,$0.00,$13.00,$51.00,$0.00,141,
518,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21294.50,21282.25,5/13/2025 2:35:06 PM,5/13/2025 2:45:26 PM,MNQ_VIXSell_638827437053829394,MNQ_Target_ca7fabef-8524-4607-9cc3-3a01c10cd2f8,$24.50,$1908.00,$0.00,$28.50,$25.00,$0.50,63,
519,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21305.00,21313.50,5/13/2025 2:37:26 PM,5/13/2025 2:56:47 PM,MNQ_ScaleIn_638827437058169582,MNQ_Stop_9778f45f-e327-437c-b9a3-be5721d1906a,($17.00),$1891.00,$0.00,$17.00,$46.00,$63.00,117,
520,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21289.00,21313.50,5/13/2025 2:46:07 PM,5/13/2025 2:56:47 PM,MNQ_VIXSell_638827443663524560,MNQ_Stop_9778f45f-e327-437c-b9a3-be5721d1906a,($49.00),$1842.00,$0.00,$49.00,$19.50,$68.50,65,
521,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21301.00,21316.50,5/13/2025 2:54:30 PM,5/13/2025 3:00:49 PM,MNQ_ScaleIn_638827443665841137,MNQ_Target_32181d03-1eaa-4ce2-ab0d-b6cfcd1e914e,($31.00),$1811.00,$0.00,$31.00,$13.00,$44.00,38,
522,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21329.25,21334.00,5/13/2025 2:58:52 PM,5/13/2025 3:12:22 PM,MNQ_VIXSell_638827451314049367,MNQ_Stop_3b809763-aded-4e13-9e56-483c7d98e428,($9.50),$1801.50,$0.00,$9.50,$25.00,$34.50,82,
523,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21313.00,21334.00,5/13/2025 3:00:57 PM,5/13/2025 3:12:22 PM,MNQ_VIXSell_638827452564345205,MNQ_Stop_3b809763-aded-4e13-9e56-483c7d98e428,($42.00),$1759.50,$0.00,$42.00,$4.00,$46.00,70,
524,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21326.00,21315.25,5/13/2025 3:02:36 PM,5/14/2025 9:53:04 AM,MNQ_ScaleIn_638827452568595621,MNQ_VIXBuy_638828131832268517,$21.50,$1781.00,$0.00,$16.00,$28.00,$6.50,6421,
525,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21312.25,21346.25,5/14/2025 9:53:05 AM,5/14/2025 10:06:48 AM,MNQ_VIXBuy_638828131849317721,MNQ_Target_f0c5a529-bd52-4b75-bf3c-c1bb3a44035f,$68.00,$1849.00,$0.00,$79.00,$71.00,$3.00,83,
526,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21280.75,21346.25,5/14/2025 9:56:09 AM,5/14/2025 10:06:48 AM,MNQ_ScaleIn_638828131854190007,MNQ_Target_f0c5a529-bd52-4b75-bf3c-c1bb3a44035f,$131.00,$1980.00,$0.00,$16.00,$134.00,$3.00,65,
527,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21287.00,21348.25,5/14/2025 9:54:03 AM,5/14/2025 10:06:49 AM,MNQ_ScaleIn_638828131836873992,MNQ_Target_579f2add-3ae4-4a77-ad5b-6c058a240ca5,$122.50,$2102.50,$0.00,$28.50,$122.50,$0.00,77,
528,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21311.25,21359.75,5/14/2025 9:53:08 AM,5/14/2025 10:08:43 AM,MNQ_VIXBuy_638828131875173526,MNQ_Target_e301f79c-8aae-4599-88bf-dac419b712b6,$97.00,$2199.50,$0.00,$77.00,$97.50,$0.50,95,
529,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21282.00,21359.75,5/14/2025 9:55:37 AM,5/14/2025 10:08:43 AM,MNQ_ScaleIn_638828131880309625,MNQ_Target_e301f79c-8aae-4599-88bf-dac419b712b6,$155.50,$2355.00,$0.00,$18.50,$156.00,$0.50,80,
530,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21348.25,21331.75,5/14/2025 10:06:49 AM,5/14/2025 10:48:08 AM,MNQ_Target_579f2add-3ae4-4a77-ad5b-6c058a240ca5,MNQ_VIXBuy_638828164876336672,$33.00,$2388.00,$0.00,$33.00,$33.00,$0.00,249,
531,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21332.50,21354.25,5/14/2025 10:48:07 AM,5/14/2025 10:50:38 AM,MNQ_VIXBuy_638828164866181057,MNQ_Target_4cfe449b-665e-4082-b4a7-80f61514d1e9,$43.50,$2431.50,$0.00,$13.00,$43.50,$0.00,16,
532,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21331.75,21363.00,5/14/2025 10:48:06 AM,5/14/2025 10:53:41 AM,MNQ_VIXBuy_638828164855982446,MNQ_Target_43af8745-9b34-4e02-b1db-de5c813aefac,$62.50,$2494.00,$0.00,$11.50,$62.50,$0.00,35,
533,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21353.50,21375.75,5/14/2025 10:50:37 AM,5/14/2025 11:25:31 AM,MNQ_Target_320add29-e73b-485d-9b8d-6391be3a4732,MNQ_Stop_00dc535a-512e-4055-9272-04dd0465a0ad,($44.50),$2449.50,$0.00,$44.50,$44.50,$89.00,211,
534,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21342.25,21375.75,5/14/2025 11:15:08 AM,5/14/2025 11:25:31 AM,MNQ_VIXSell_638828181080696232,MNQ_Stop_81ac1263-54c3-4c58-ac58-9d8600c10f6c,($67.00),$2382.50,$0.00,$67.00,$15.50,$82.50,64,
535,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21342.50,21375.75,5/14/2025 11:15:09 AM,5/14/2025 11:25:31 AM,MNQ_VIXSell_638828181090890832,MNQ_Stop_c92931b3-1b28-406e-af3d-0622da5c6f7f,($66.50),$2316.00,$0.00,$66.50,$16.00,$82.50,64,
536,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21340.50,21375.75,5/14/2025 11:15:10 AM,5/14/2025 11:25:31 AM,MNQ_VIXSell_638828181101490431,MNQ_Stop_00dc535a-512e-4055-9272-04dd0465a0ad,($70.50),$2245.50,$0.00,$70.50,$12.00,$82.50,64,
537,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21357.50,21375.75,5/14/2025 11:20:53 AM,5/14/2025 11:25:31 AM,MNQ_ScaleIn_638828181085538098,MNQ_Stop_81ac1263-54c3-4c58-ac58-9d8600c10f6c,($36.50),$2209.00,$0.00,$36.50,$25.00,$61.50,29,
538,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21359.00,21375.75,5/14/2025 11:21:02 AM,5/14/2025 11:25:31 AM,MNQ_ScaleIn_638828181096355664,MNQ_Stop_c92931b3-1b28-406e-af3d-0622da5c6f7f,($33.50),$2175.50,$0.00,$33.50,$28.00,$61.50,28,
539,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21365.50,21383.75,5/14/2025 11:26:50 AM,5/14/2025 11:28:38 AM,,Close,($36.50),$2139.00,$0.00,$39.00,$9.50,$46.00,0,
540,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21362.75,21383.75,5/14/2025 11:26:55 AM,5/14/2025 11:28:38 AM,,Close,($42.00),$2097.00,$0.00,$44.50,$4.00,$46.00,0,
541,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21380.75,21377.50,5/14/2025 11:29:25 AM,5/14/2025 11:29:40 AM,,,$65.00,$2162.00,$0.00,$20.00,$105.00,$40.00,0,
542,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Short,1,21376.00,21372.00,5/14/2025 11:29:58 AM,5/14/2025 11:30:01 AM,,,$80.00,$2242.00,$0.00,$5.00,$90.00,$10.00,0,
543,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21355.75,21386.75,5/14/2025 11:20:53 AM,5/14/2025 12:15:08 PM,MNQ_ScaleIn_638828181105660416,MNQ_VIXBuy_638828217080127036,($62.00),$2180.00,$0.00,$62.00,$21.50,$83.50,326,
544,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21386.75,21366.75,5/14/2025 12:15:07 PM,5/14/2025 12:22:05 PM,MNQ_VIXBuy_638828217070113917,MNQ_Stop_2aab795e-f81e-46d0-9da5-091ecd1ae574,($40.00),$2140.00,$0.00,$40.00,$3.50,$43.50,43,
545,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21376.75,21366.75,5/14/2025 12:16:48 PM,5/14/2025 12:22:05 PM,MNQ_ScaleIn_638828217074198949,MNQ_Stop_2aab795e-f81e-46d0-9da5-091ecd1ae574,($20.00),$2120.00,$0.00,$20.00,$14.50,$34.50,33,
546,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21376.75,21366.75,5/14/2025 12:16:48 PM,5/14/2025 12:22:05 PM,MNQ_ScaleIn_638828217084606116,MNQ_Stop_44475ee5-8202-4793-b9d8-d09f5f65d90d,($20.00),$2100.00,$0.00,$20.00,$14.50,$34.50,33,
547,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21366.75,21375.75,5/14/2025 12:22:05 PM,5/14/2025 12:24:09 PM,MNQ_Stop_44475ee5-8202-4793-b9d8-d09f5f65d90d,MNQ_VIXBuy_638828222487833442,($18.00),$2082.00,$0.00,$18.00,$18.00,$36.00,13,
548,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21374.75,21392.25,5/14/2025 12:24:08 PM,5/14/2025 12:31:54 PM,MNQ_VIXBuy_638828222477571874,MNQ_Target_5a15effc-1b96-4962-8792-e2539655bb63,$35.00,$2117.00,$0.00,$1.00,$36.00,$1.00,48,
549,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21379.50,21393.50,5/14/2025 12:17:26 PM,5/14/2025 12:32:02 PM,MNQ_VIXBuy_638828218456702370,MNQ_Target_26346a18-ac0c-4d8c-ae99-cb2f68c3d1d1,$28.00,$2145.00,$0.00,$28.50,$28.50,$0.50,89,
550,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21366.50,21393.50,5/14/2025 12:22:08 PM,5/14/2025 12:32:03 PM,MNQ_ScaleIn_638828218461098444,MNQ_Target_26346a18-ac0c-4d8c-ae99-cb2f68c3d1d1,$54.00,$2199.00,$0.00,$2.50,$54.50,$0.50,61,
551,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21388.00,21410.25,5/14/2025 12:30:06 PM,5/14/2025 12:32:57 PM,MNQ_Target_6478387b-208b-4e06-aabe-04243c28c3af,,($44.50),$2154.50,$0.00,$44.50,$44.50,$89.00,0,
552,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21409.50,21413.00,5/14/2025 12:32:57 PM,5/14/2025 12:33:13 PM,,,$7.00,$2161.50,$0.00,$4.50,$7.00,$0.00,0,
553,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21413.00,21369.50,5/14/2025 12:33:13 PM,5/14/2025 12:41:06 PM,,MNQ_VIXBuy_638828232656039393,$87.00,$2248.50,$0.00,$87.00,$87.00,$0.00,0,
554,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21365.50,21383.00,5/14/2025 12:41:03 PM,5/14/2025 12:46:14 PM,MNQ_VIXBuy_638828232630626980,MNQ_Target_752a8793-9876-48e2-a27f-800702f763b6,$35.00,$2283.50,$0.00,$19.00,$36.00,$1.00,32,
555,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21367.75,21345.75,5/14/2025 12:49:04 PM,5/14/2025 1:07:07 PM,MNQ_VIXBuy_638828237440760752,MNQ_Stop_bfe023af-85c0-499d-aaf9-d113907c936e,($44.00),$2239.50,$0.00,$45.00,$28.00,$72.00,109,
556,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21354.50,21345.75,5/14/2025 1:01:20 PM,5/14/2025 1:07:07 PM,MNQ_ScaleIn_638828237445514129,MNQ_Stop_bfe023af-85c0-499d-aaf9-d113907c936e,($17.50),$2222.00,$0.00,$18.50,$24.00,$41.50,35,
557,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21367.75,21336.00,5/14/2025 12:41:05 PM,5/14/2025 1:11:05 PM,MNQ_VIXBuy_638828232645837820,MNQ_Stop_85d46a5c-59ef-4483-a006-ffb1ecf51535,($63.50),$2158.50,$0.00,$63.50,$31.50,$95.00,181,
558,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21354.50,21336.00,5/14/2025 1:01:20 PM,5/14/2025 1:11:05 PM,MNQ_ScaleIn_638828232660932722,MNQ_Stop_d9ba29f3-6b56-4cca-8c1d-c17d5b4afbdd,($37.00),$2121.50,$0.00,$37.00,$24.00,$61.00,59,
559,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21352.75,21336.00,5/14/2025 1:05:00 PM,5/14/2025 1:11:05 PM,MNQ_ScaleIn_638828232650762588,MNQ_Stop_85d46a5c-59ef-4483-a006-ffb1ecf51535,($33.50),$2088.00,$0.00,$33.50,$26.00,$59.50,37,
560,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21336.00,21338.75,5/14/2025 1:11:05 PM,5/14/2025 1:14:04 PM,MNQ_Stop_d9ba29f3-6b56-4cca-8c1d-c17d5b4afbdd,MNQ_VIXBuy_638828252434486959,($5.50),$2082.50,$0.00,$5.50,$5.50,$11.00,19,
561,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21353.00,21326.75,5/14/2025 1:10:11 PM,5/14/2025 1:16:09 PM,MNQ_VIXBuy_638828250112026753,MNQ_Stop_077b8510-59af-4671-ae3e-0887dec0e393,($52.50),$2030.00,$0.00,$52.50,$0.50,$53.00,36,
562,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21339.00,21326.75,5/14/2025 1:11:05 PM,5/14/2025 1:16:09 PM,MNQ_ScaleIn_638828250116273811,MNQ_Stop_077b8510-59af-4671-ae3e-0887dec0e393,($24.50),$2005.50,$0.00,$24.50,$28.50,$53.00,31,
563,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,2,21322.50,21328.50,5/14/2025 1:18:41 PM,5/14/2025 1:19:33 PM,,,$24.00,$2029.50,$0.00,$1.00,$39.00,$15.00,0,
564,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21338.75,21314.25,5/14/2025 1:14:03 PM,5/14/2025 1:21:02 PM,MNQ_VIXBuy_638828252424475586,MNQ_Stop_c4895dde-f122-4c0c-a8f9-832f58bb0fa5,($49.00),$1980.50,$0.00,$49.00,$18.00,$67.00,43,
565,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21333.25,21314.25,5/14/2025 1:16:37 PM,5/14/2025 1:21:02 PM,MNQ_ScaleIn_638828252428784636,MNQ_Stop_c4895dde-f122-4c0c-a8f9-832f58bb0fa5,($38.00),$1942.50,$0.00,$38.00,$8.00,$46.00,28,
566,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21326.75,21314.25,5/14/2025 1:16:54 PM,5/14/2025 1:21:02 PM,MNQ_ScaleIn_638828252438548510,MNQ_Stop_370ec1ca-9346-4293-a0ff-f4c5c0d4369d,($25.00),$1917.50,$0.00,$80.00,$21.00,$46.00,26,
567,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21330.75,21302.75,5/14/2025 1:19:43 PM,5/14/2025 1:21:43 PM,MNQ_VIXBuy_638828255830818365,StopCancelClose,($56.00),$1861.50,$0.00,$57.00,$13.00,$69.00,13,
568,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21315.25,21302.75,5/14/2025 1:21:01 PM,5/14/2025 1:21:43 PM,MNQ_ScaleIn_638828255835795979,StopCancelClose,($25.00),$1836.50,$0.00,$26.00,$4.00,$29.00,5,
569,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.25,21303.25,5/14/2025 1:21:02 PM,5/14/2025 1:22:09 PM,MNQ_Stop_4366d9e0-a9cb-4236-ad36-31456a371e3b,MNQ_VIXBuy_638828257291240051,$22.00,$1858.50,$0.00,$6.00,$55.00,$33.00,7,
570,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.25,21287.00,5/14/2025 1:21:02 PM,5/14/2025 1:22:36 PM,MNQ_Stop_4366d9e0-a9cb-4236-ad36-31456a371e3b,MNQ_ScaleIn_638828257295701062,$54.50,$1913.00,$0.00,$6.00,$55.00,$0.50,10,
571,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21314.75,21292.50,5/14/2025 1:21:02 PM,5/14/2025 1:22:51 PM,,MNQ_VIXBuy_638828257706713900,$44.50,$1957.50,$0.00,$5.00,$56.00,$11.50,12,
572,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21284.50,21283.00,5/14/2025 1:22:36 PM,5/14/2025 1:23:04 PM,StopCancelClose,MNQ_ScaleIn_638828257711199125,$3.00,$1960.50,$0.00,$22.00,$5.50,$2.50,0,
573,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21284.50,21289.00,5/14/2025 1:22:36 PM,5/14/2025 1:23:08 PM,StopCancelClose,Close,($9.00),$1951.50,$0.00,$22.00,$5.50,$14.50,0,
574,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21282.00,21289.00,5/14/2025 1:23:04 PM,5/14/2025 1:23:08 PM,StopCancelClose,Close,($14.00),$1937.50,$0.00,$17.00,$1.50,$15.50,0,
575,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21282.00,21285.75,5/14/2025 1:23:04 PM,5/14/2025 1:23:21 PM,StopCancelClose,MNQ_VIXBuy_638828258006844704,($7.50),$1930.00,$0.00,$17.00,$1.50,$9.00,0,
